DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,TEMP,RH,WD,stationID
2024-02-27 09:00:00,38.3,,,,,,3,32,61,214,41t
2024-02-27 10:00:00,35.0,,,,,,2,33,54,205,41t
2024-02-27 11:00:00,33.2,,,,,,2,33,52,201,41t
2024-02-27 12:00:00,35.5,,,,,,2,34,51,204,41t
2024-02-27 13:00:00,36.3,,,,,,1,34,50,195,41t
2024-02-27 14:00:00,,,,,,,0,32,59,171,41t
2024-02-27 15:00:00,,,,,,,1,30,70,172,41t
2024-02-27 16:00:00,,,,,,,0,32,67,176,41t
2024-02-27 17:00:00,,,,,,,0,33,59,203,41t
2024-02-27 18:00:00,42.0,,,,,,0,31,63,228,41t
2024-02-27 19:00:00,48.0,,,,,,1,30,72,200,41t
2024-02-27 20:00:00,49.0,,,,,,0,30,68,194,41t
2024-02-27 21:00:00,50.1,,,,,,1,30,67,198,41t
2024-02-27 22:00:00,52.7,,,,,,0,29,69,222,41t
2024-02-27 23:00:00,56.1,,,,,,0,28,77,213,41t
2024-02-26 00:00:00,22.9,,,,,,1,27,80,70,42t
2024-02-26 01:00:00,17.0,,,,,,1,27,83,65,42t
2024-02-26 02:00:00,15.3,,,,,,1,26,85,62,42t
2024-02-26 03:00:00,14.7,,,,,,0,26,88,68,42t
2024-02-26 04:00:00,16.8,,,,,,0,26,91,74,42t
2024-02-26 05:00:00,19.7,,,,,,0,25,94,174,42t
2024-02-26 06:00:00,18.7,,,,,,0,25,95,313,42t
2024-02-26 07:00:00,17.7,,,,,,0,26,91,83,42t
2024-02-26 08:00:00,15.2,,,,,,1,29,74,82,42t
2024-02-26 09:00:00,17.5,,,,,,1,31,60,107,42t
2024-02-26 10:00:00,19.9,,,,,,1,32,47,100,42t
2024-02-26 11:00:00,21.9,,,,,,2,33,41,99,42t
2024-02-26 12:00:00,24.7,,,,,,2,34,38,94,42t
2024-02-26 13:00:00,23.6,,,,,,2,34,38,99,42t
2024-02-26 14:00:00,20.7,,,,,,2,34,37,90,42t
2024-02-26 15:00:00,17.4,,,,,,2,33,39,95,42t
2024-02-26 16:00:00,15.7,,,,,,2,33,36,102,42t
2024-02-26 17:00:00,16.8,,,,,,2,32,42,95,42t
2024-02-26 18:00:00,19.3,,,,,,2,30,49,95,42t
2024-02-26 19:00:00,25.1,,,,,,1,29,55,91,42t
2024-02-26 20:00:00,33.7,,,,,,1,28,63,87,42t
2024-02-26 21:00:00,34.8,,,,,,1,28,70,91,42t
2024-02-26 22:00:00,35.2,,,,,,1,27,74,89,42t
2024-02-26 23:00:00,32.1,,,,,,0,27,78,76,42t
2024-02-27 00:00:00,18.8,,,,,,0,26,81,60,42t
2024-02-27 01:00:00,14.3,,,,,,0,26,84,56,42t
2024-02-27 02:00:00,12.9,,,,,,0,26,86,56,42t
2024-02-27 03:00:00,13.8,,,,,,0,25,90,35,42t
2024-02-27 04:00:00,25.6,,,,,,0,26,88,76,42t
2024-02-27 05:00:00,29.3,,,,,,0,25,91,91,42t
2024-02-27 06:00:00,31.7,,,,,,0,25,91,66,42t
2024-02-27 07:00:00,30.8,,,,,,0,27,83,46,42t
2024-02-27 08:00:00,19.1,,,,,,1,29,65,89,42t
2024-02-27 09:00:00,14.5,,,,,,1,31,55,97,42t
2024-02-27 10:00:00,11.2,,,,,,2,32,42,98,42t
2024-02-27 11:00:00,15.9,,,,,,2,33,39,97,42t
2024-02-27 12:00:00,18.4,,,,,,2,34,37,94,42t
2024-02-27 13:00:00,14.4,,,,,,2,34,36,100,42t
2024-02-27 14:00:00,11.9,,,,,,2,34,35,93,42t
2024-02-27 15:00:00,11.1,,,,,,2,33,35,97,42t
2024-02-27 16:00:00,9.1,,,,,,2,33,37,89,42t
2024-02-27 17:00:00,9.1,,,,,,2,32,39,83,42t
2024-02-27 18:00:00,10.3,,,,,,1,30,47,76,42t
2024-02-27 19:00:00,11.8,,,,,,1,29,54,77,42t
2024-02-27 20:00:00,20.9,,,,,,1,28,63,86,42t
2024-02-27 21:00:00,25.7,,,,,,1,28,69,74,42t
2024-02-27 22:00:00,23.8,,,,,,1,27,72,59,42t
2024-02-27 23:00:00,24.9,,,,,,0,27,75,48,42t
2024-02-26 00:00:00,24.3,,,0.44,1.0,,121,29,68,5,43t
2024-02-26 01:00:00,24.0,,,0.38,0.0,,121,29,71,5,43t
2024-02-26 02:00:00,25.1,,,0.4,0.0,,121,28,71,5,43t
2024-02-26 03:00:00,25.4,,,0.41,,,121,28,69,5,43t
2024-02-26 04:00:00,26.9,,,0.39,,,121,28,69,5,43t
2024-02-26 05:00:00,27.9,,,0.39,,,121,28,72,5,43t
2024-02-26 06:00:00,24.9,,,0.4,1.0,,121,28,73,5,43t
2024-02-26 07:00:00,21.4,,,0.41,1.0,,121,28,71,5,43t
2024-02-26 08:00:00,25.6,,,,,,121,31,63,6,43t
2024-02-26 09:00:00,24.6,,,0.45,4.0,,121,32,57,6,43t
2024-02-26 10:00:00,31.8,,,0.47,3.0,,121,33,54,6,43t
2024-02-26 11:00:00,31.1,,,0.45,4.0,,121,34,49,6,43t
2024-02-26 12:00:00,28.8,,,0.46,4.0,,121,35,46,6,43t
2024-02-26 13:00:00,30.6,,,0.57,5.0,,121,37,41,7,43t
2024-02-26 14:00:00,30.3,,,0.54,5.0,,121,36,41,7,43t
2024-02-26 15:00:00,26.7,,,0.45,5.0,,121,37,39,7,43t
2024-02-26 16:00:00,29.0,,,0.47,4.0,,121,36,40,7,43t
2024-02-26 17:00:00,30.2,,,0.47,6.0,,121,35,42,6,43t
2024-02-26 18:00:00,30.1,,,0.48,5.0,,121,33,48,6,43t
2024-02-26 19:00:00,27.9,,,0.54,5.0,,121,32,50,6,43t
2024-02-26 20:00:00,34.3,,,0.49,3.0,,121,31,55,6,43t
2024-02-26 21:00:00,32.8,,,0.48,3.0,,121,30,56,6,43t
2024-02-26 22:00:00,33.4,,,0.47,2.0,,121,30,58,5,43t
2024-02-26 23:00:00,36.3,,,0.46,1.0,,121,29,62,5,43t
2024-02-27 00:00:00,30.7,,,0.42,0.0,,121,29,66,5,43t
2024-02-27 01:00:00,36.0,,,0.42,1.0,,121,28,71,5,43t
2024-02-27 02:00:00,31.1,,,0.46,2.0,,121,28,71,5,43t
2024-02-27 03:00:00,27.1,,,0.43,1.0,,121,28,70,5,43t
2024-02-27 04:00:00,32.3,,,0.42,1.0,,121,28,73,5,43t
2024-02-27 05:00:00,29.4,,,0.46,1.0,,121,27,71,5,43t
2024-02-27 06:00:00,31.6,,,0.47,3.0,,121,27,72,5,43t
2024-02-27 07:00:00,26.7,,,0.54,6.0,,121,28,70,5,43t
2024-02-27 08:00:00,27.7,,,0.45,5.0,,121,30,61,6,43t
2024-02-27 09:00:00,23.7,,,,,,121,31,56,6,43t
2024-02-27 10:00:00,29.8,,,0.46,3.0,,121,32,54,6,43t
2024-02-27 11:00:00,26.3,,,0.45,3.0,,121,33,48,6,43t
2024-02-27 12:00:00,19.5,,,0.5,4.0,,121,35,44,6,43t
2024-02-27 13:00:00,20.7,,,0.55,5.0,,121,36,41,7,43t
2024-02-27 14:00:00,20.1,,,0.54,4.0,,121,37,37,7,43t
2024-02-27 15:00:00,16.8,,,0.43,4.0,,121,37,39,7,43t
2024-02-27 16:00:00,20.2,,,0.48,7.0,,121,36,43,7,43t
2024-02-27 17:00:00,22.6,,,0.5,7.0,,121,34,51,6,43t
2024-02-27 18:00:00,19.3,,,0.47,7.0,,121,33,48,6,43t
2024-02-27 19:00:00,20.3,,,0.52,4.0,,121,32,47,6,43t
2024-02-27 20:00:00,22.3,,,0.49,4.0,,121,31,50,6,43t
2024-02-27 21:00:00,26.4,,,0.42,2.0,,121,31,53,6,43t
2024-02-27 22:00:00,22.1,,,0.39,1.0,,121,30,60,5,43t
2024-02-27 23:00:00,19.1,,,0.38,0.0,,121,29,58,5,43t
2024-02-26 00:00:00,18.1,,,,,,1,28,72,120,44t
2024-02-26 01:00:00,15.2,,,,,,1,28,74,124,44t
2024-02-26 02:00:00,14.8,,,,,,1,27,74,125,44t
2024-02-26 03:00:00,12.9,,,,,,1,27,74,122,44t
2024-02-26 04:00:00,17.3,,,,,,1,27,75,123,44t
2024-02-26 05:00:00,15.6,,,,,,1,27,75,122,44t
2024-02-26 06:00:00,27.4,,,,,,1,27,76,115,44t
2024-02-26 07:00:00,27.3,,,,,,1,28,73,121,44t
2024-02-26 08:00:00,19.2,,,,,,1,29,68,117,44t
2024-02-26 09:00:00,22.5,,,,,,1,30,63,135,44t
2024-02-26 10:00:00,22.4,,,,,,1,32,55,200,44t
2024-02-26 11:00:00,18.9,,,,,,1,32,52,158,44t
2024-02-26 12:00:00,20.0,,,,,,1,33,49,221,44t
2024-02-26 13:00:00,18.3,,,,,,1,33,45,171,44t
2024-02-26 14:00:00,17.8,,,,,,1,33,47,201,44t
2024-02-26 15:00:00,19.8,,,,,,1,33,51,153,44t
2024-02-26 16:00:00,18.3,,,,,,1,32,54,163,44t
2024-02-26 17:00:00,16.8,,,,,,1,31,56,187,44t
2024-02-26 18:00:00,22.9,,,,,,1,30,63,158,44t
2024-02-26 19:00:00,19.8,,,,,,1,29,69,170,44t
2024-02-26 20:00:00,20.2,,,,,,1,29,72,191,44t
2024-02-26 21:00:00,16.0,,,,,,1,28,72,139,44t
2024-02-26 22:00:00,18.7,,,,,,1,28,72,119,44t
2024-02-26 23:00:00,16.6,,,,,,1,28,72,116,44t
2024-02-27 00:00:00,14.1,,,,,,1,28,72,102,44t
2024-02-27 01:00:00,17.2,,,,,,1,28,73,96,44t
2024-02-27 02:00:00,11.5,,,,,,1,28,74,114,44t
2024-02-27 03:00:00,9.7,,,,,,1,27,75,94,44t
2024-02-27 04:00:00,12.4,,,,,,1,27,77,95,44t
2024-02-27 05:00:00,18.8,,,,,,1,27,77,114,44t
2024-02-27 06:00:00,24.7,,,,,,1,27,77,103,44t
2024-02-27 07:00:00,17.7,,,,,,1,27,75,108,44t
2024-02-27 08:00:00,20.6,,,,,,1,29,67,96,44t
2024-02-27 09:00:00,18.4,,,,,,1,30,62,119,44t
2024-02-27 10:00:00,,,0.0,,,,1,32,52,162,44t
2024-02-27 11:00:00,,,5.0,,,,1,32,51,149,44t
2024-02-27 12:00:00,15.3,,13.0,,,,1,33,49,188,44t
2024-02-27 13:00:00,12.3,,2.0,,,,1,33,48,168,44t
2024-02-27 14:00:00,10.2,,21.0,,,,1,33,49,186,44t
2024-02-27 15:00:00,18.1,,23.0,,,,1,32,51,190,44t
2024-02-27 16:00:00,13.5,,0.0,,,,1,32,56,181,44t
2024-02-27 17:00:00,12.1,,,,,,1,30,61,197,44t
2024-02-27 18:00:00,15.3,,3.0,,,,1,29,66,178,44t
2024-02-27 19:00:00,21.7,,9.0,,,,1,29,67,162,44t
2024-02-27 20:00:00,17.5,,1.0,,,,1,29,68,134,44t
2024-02-27 21:00:00,21.1,,0.0,,,,1,29,69,140,44t
2024-02-27 22:00:00,23.2,,0.0,,,,1,29,70,111,44t
2024-02-27 23:00:00,16.2,,8.0,,,,1,28,71,120,44t
2024-02-26 00:00:00,56.1,,,,,,0,27,67,0,46t
2024-02-26 01:00:00,47.0,,,,,,0,26,63,0,46t
2024-02-26 02:00:00,35.2,,,,,,0,25,63,0,46t
2024-02-26 03:00:00,25.0,,,,,,0,25,64,0,46t
2024-02-26 04:00:00,17.4,,,,,,0,24,64,0,46t
2024-02-26 05:00:00,17.2,,,,,,0,23,67,0,46t
2024-02-26 06:00:00,16.7,,,,,,0,23,69,0,46t
2024-02-26 07:00:00,15.1,,,,,,0,24,64,0,46t
2024-02-26 08:00:00,17.0,,,,,,0,25,58,0,46t
2024-02-26 09:00:00,15.8,,,,,,0,27,54,0,46t
2024-02-26 10:00:00,21.8,,,,,,0,28,49,0,46t
2024-02-26 11:00:00,20.0,,,,,,0,30,45,0,46t
2024-02-26 12:00:00,17.2,,,,,,0,31,42,0,46t
2024-02-26 13:00:00,18.5,,,,,,0,32,40,0,46t
2024-02-26 14:00:00,26.5,,,,,,0,33,38,0,46t
2024-02-26 15:00:00,27.1,,,,,,0,34,37,0,46t
2024-02-26 16:00:00,27.1,,,,,,0,34,38,0,46t
2024-02-26 17:00:00,32.1,,,,,,0,33,41,0,46t
2024-02-26 18:00:00,38.0,,,,,,0,31,45,0,46t
2024-02-26 19:00:00,35.5,,,,,,0,30,49,0,46t
2024-02-26 20:00:00,49.2,,,,,,0,29,56,0,46t
2024-02-26 21:00:00,48.6,,,,,,0,28,59,0,46t
2024-02-26 22:00:00,49.0,,,,,,0,28,61,0,46t
2024-02-26 23:00:00,45.2,,,,,,0,27,66,0,46t
2024-02-27 00:00:00,47.1,,,,,,0,27,71,0,46t
2024-02-27 01:00:00,61.5,,,,,,0,26,71,0,46t
2024-02-27 02:00:00,47.1,,,,,,0,25,72,0,46t
2024-02-27 03:00:00,43.1,,,,,,0,24,73,0,46t
2024-02-27 04:00:00,28.6,,,,,,0,23,73,0,46t
2024-02-27 05:00:00,22.5,,,,,,0,23,73,0,46t
2024-02-27 06:00:00,17.7,,,,,,0,23,72,0,46t
2024-02-27 07:00:00,8.8,,,,,,0,24,66,0,46t
2024-02-27 08:00:00,9.3,,,,,,0,25,59,0,46t
2024-02-27 09:00:00,14.5,,,,,,0,27,54,0,46t
2024-02-27 10:00:00,13.8,,,,,,0,29,49,0,46t
2024-02-27 11:00:00,18.0,,,,,,0,30,45,0,46t
2024-02-27 12:00:00,13.3,,,,,,0,31,43,0,46t
2024-02-27 13:00:00,17.7,,,,,,0,33,38,0,46t
2024-02-27 14:00:00,23.0,,,,,,0,34,34,0,46t
2024-02-27 15:00:00,27.2,,,,,,0,34,33,0,46t
2024-02-27 16:00:00,32.2,,,,,,0,34,34,0,46t
2024-02-27 17:00:00,34.1,,,,,,0,33,37,0,46t
2024-02-27 18:00:00,39.0,,,,,,0,31,46,0,46t
2024-02-27 19:00:00,40.6,,,,,,0,30,53,0,46t
2024-02-27 20:00:00,49.6,,,,,,0,29,53,0,46t
2024-02-27 21:00:00,53.8,,,,,,0,28,56,0,46t
2024-02-27 22:00:00,61.4,,,,,,0,27,62,0,46t
2024-02-27 23:00:00,55.6,,,,,,0,26,64,0,46t
2024-02-26 00:00:00,59.4,,26.0,1.12,11.0,2.0,0,28,59,91,47t
2024-02-26 01:00:00,59.1,,31.0,1.19,8.0,2.0,0,27,60,202,47t
2024-02-26 02:00:00,67.8,,31.0,1.19,8.0,2.0,1,28,59,83,47t
2024-02-26 03:00:00,69.9,,28.0,1.15,5.0,2.0,2,27,61,80,47t
2024-02-26 04:00:00,67.5,,22.0,1.13,5.0,1.0,2,26,62,81,47t
2024-02-26 05:00:00,60.9,,18.0,1.09,6.0,2.0,1,25,64,85,47t
2024-02-26 06:00:00,54.3,,12.0,1.09,8.0,2.0,2,24,65,82,47t
2024-02-26 07:00:00,41.5,,11.0,1.11,9.0,2.0,2,24,66,78,47t
2024-02-26 08:00:00,40.7,,13.0,1.06,8.0,2.0,2,24,65,87,47t
2024-02-26 09:00:00,32.2,,20.0,1.02,8.0,2.0,1,26,59,78,47t
2024-02-26 10:00:00,37.7,,25.0,1.06,7.0,2.0,1,28,51,108,47t
2024-02-26 11:00:00,45.2,,29.0,1.06,6.0,2.0,1,30,47,100,47t
2024-02-26 12:00:00,44.6,,38.0,1.09,7.0,2.0,1,31,44,92,47t
2024-02-26 13:00:00,45.2,,40.0,1.09,8.0,3.0,1,32,41,71,47t
2024-02-26 14:00:00,48.5,,55.0,1.06,8.0,3.0,1,33,39,82,47t
2024-02-26 15:00:00,45.6,,46.0,1.05,9.0,2.0,2,34,37,72,47t
2024-02-26 16:00:00,47.2,,49.0,1.04,10.0,1.0,2,34,35,86,47t
2024-02-26 17:00:00,44.4,,52.0,1.05,13.0,2.0,1,33,36,77,47t
2024-02-26 18:00:00,37.9,,,,,,1,32,38,73,47t
2024-02-26 19:00:00,46.1,,33.0,1.19,25.0,2.0,1,31,43,79,47t
2024-02-26 20:00:00,46.4,,33.0,1.16,20.0,3.0,1,30,45,87,47t
2024-02-26 21:00:00,52.2,,29.0,1.17,22.0,2.0,0,29,47,91,47t
2024-02-26 22:00:00,55.0,,38.0,1.13,11.0,1.0,0,29,48,103,47t
2024-02-26 23:00:00,55.4,,37.0,1.11,9.0,2.0,0,28,50,93,47t
2024-02-27 00:00:00,58.6,,29.0,1.12,9.0,2.0,0,27,52,101,47t
2024-02-27 01:00:00,60.5,,35.0,1.13,9.0,2.0,0,27,55,117,47t
2024-02-27 02:00:00,58.0,,38.0,1.1,6.0,2.0,0,26,57,156,47t
2024-02-27 03:00:00,58.3,,33.0,1.14,9.0,2.0,0,26,57,239,47t
2024-02-27 04:00:00,60.7,,16.0,1.24,19.0,2.0,0,25,60,38,47t
2024-02-27 05:00:00,67.6,,10.0,1.29,22.0,2.0,0,24,64,68,47t
2024-02-27 06:00:00,77.7,,9.0,1.24,15.0,2.0,2,24,66,79,47t
2024-02-27 07:00:00,80.2,,9.0,1.27,17.0,2.0,2,24,65,80,47t
2024-02-27 08:00:00,63.7,,10.0,1.17,13.0,2.0,2,25,62,83,47t
2024-02-27 09:00:00,44.8,,18.0,1.1,12.0,2.0,1,26,58,89,47t
2024-02-27 10:00:00,45.8,,26.0,1.1,11.0,2.0,1,28,53,89,47t
2024-02-27 11:00:00,49.8,,33.0,1.09,10.0,2.0,0,30,48,85,47t
2024-02-27 12:00:00,46.9,,32.0,1.06,9.0,2.0,1,32,42,107,47t
2024-02-27 13:00:00,44.5,,41.0,1.02,5.0,3.0,1,33,37,123,47t
2024-02-27 14:00:00,43.3,,46.0,0.98,8.0,3.0,1,34,34,99,47t
2024-02-27 15:00:00,42.3,,42.0,0.95,9.0,2.0,1,34,33,88,47t
2024-02-27 16:00:00,35.5,,33.0,0.96,17.0,1.0,1,34,31,81,47t
2024-02-27 17:00:00,33.5,,28.0,1.0,24.0,2.0,1,34,32,79,47t
2024-02-27 18:00:00,30.0,,19.0,1.05,30.0,2.0,0,32,35,73,47t
2024-02-27 19:00:00,27.5,,,,,,0,31,37,69,47t
2024-02-27 20:00:00,52.1,,14.0,1.21,30.0,3.0,0,31,39,75,47t
2024-02-27 21:00:00,51.9,,20.0,1.2,24.0,3.0,0,30,43,90,47t
2024-02-27 22:00:00,57.4,,23.0,1.15,16.0,2.0,0,29,46,111,47t
2024-02-27 23:00:00,51.7,,22.0,1.05,13.0,2.0,0,28,47,106,47t
2024-02-26 00:00:00,19.6,,,,,,0,29,73,0,50t
2024-02-26 01:00:00,18.5,,,,,,0,29,72,0,50t
2024-02-26 02:00:00,22.5,,,,,,0,28,72,0,50t
2024-02-26 03:00:00,14.6,,,,,,0,28,74,0,50t
2024-02-26 04:00:00,19.7,,,,,,0,28,75,0,50t
2024-02-26 05:00:00,23.1,,,,,,0,28,76,0,50t
2024-02-26 06:00:00,23.5,,,,,,0,28,76,0,50t
2024-02-26 07:00:00,25.2,,,,,,0,28,74,0,50t
2024-02-26 08:00:00,26.5,,,,,,0,30,69,0,50t
2024-02-26 09:00:00,28.2,,,,,,0,31,64,0,50t
2024-02-26 10:00:00,31.3,,,,,,0,31,60,0,50t
2024-02-26 11:00:00,33.8,,,,,,0,32,56,0,50t
2024-02-26 12:00:00,41.6,,,,,,0,33,53,0,50t
2024-02-26 13:00:00,48.3,,,,,,0,34,50,0,50t
2024-02-26 14:00:00,48.5,,,,,,0,33,52,0,50t
2024-02-26 15:00:00,43.3,,,,,,0,34,51,0,50t
2024-02-26 16:00:00,46.0,,,,,,0,33,52,0,50t
2024-02-26 17:00:00,49.0,,,,,,0,32,59,0,50t
2024-02-26 18:00:00,40.1,,,,,,0,30,66,0,50t
2024-02-26 19:00:00,36.4,,,,,,0,30,67,0,50t
2024-02-26 20:00:00,,,,,,,0,0,0,0,50t
2024-02-26 21:00:00,,,,,,,0,29,70,0,50t
2024-02-26 22:00:00,24.2,,,,,,0,29,69,0,50t
2024-02-26 23:00:00,34.3,,,,,,0,29,71,0,50t
2024-02-27 00:00:00,28.8,,,,,,0,29,72,0,50t
2024-02-27 01:00:00,28.8,,,,,,0,29,74,0,50t
2024-02-27 02:00:00,29.8,,,,,,0,28,75,0,50t
2024-02-27 03:00:00,24.0,,,,,,0,28,75,0,50t
2024-02-27 04:00:00,22.0,,,,,,0,28,76,0,50t
2024-02-27 05:00:00,30.7,,,,,,0,28,77,0,50t
2024-02-27 06:00:00,31.4,,,,,,0,28,75,0,50t
2024-02-27 07:00:00,36.8,,,,,,0,29,74,0,50t
2024-02-27 08:00:00,35.3,,,,,,0,31,65,0,50t
2024-02-27 09:00:00,39.8,,,,,,0,32,60,0,50t
2024-02-27 10:00:00,42.8,,,,,,0,32,54,0,50t
2024-02-27 11:00:00,53.3,,,,,,0,32,55,0,50t
2024-02-27 12:00:00,47.8,,,,,,0,33,54,0,50t
2024-02-27 13:00:00,43.4,,,,,,0,33,53,0,50t
2024-02-27 14:00:00,50.2,,,,,,0,34,48,0,50t
2024-02-27 15:00:00,56.9,,,,,,0,34,45,0,50t
2024-02-27 16:00:00,57.8,,,,,,0,34,46,0,50t
2024-02-27 17:00:00,57.2,,,,,,0,33,52,0,50t
2024-02-27 18:00:00,47.8,,,,,,0,31,61,0,50t
2024-02-27 19:00:00,40.5,,,,,,0,30,65,0,50t
2024-02-27 20:00:00,39.2,,,,,,0,30,66,0,50t
2024-02-27 21:00:00,41.0,,,,,,0,30,64,0,50t
2024-02-27 22:00:00,34.6,,,,,,0,30,64,0,50t
2024-02-27 23:00:00,39.2,,,,,,0,29,67,0,50t
2024-02-26 00:00:00,14.8,,,,,,0,0,0,0,52t
2024-02-26 01:00:00,13.5,,,,,,0,0,0,0,52t
2024-02-26 02:00:00,21.9,,,,,,0,0,0,0,52t
2024-02-26 03:00:00,19.7,,,,,,0,0,0,0,52t
2024-02-26 04:00:00,15.1,,,,,,0,0,0,0,52t
2024-02-26 05:00:00,15.1,,,,,,0,0,0,0,52t
2024-02-26 06:00:00,18.1,,,,,,0,0,0,0,52t
2024-02-26 07:00:00,21.0,,,,,,0,0,0,0,52t
2024-02-26 08:00:00,22.0,,,,,,0,0,0,0,52t
2024-02-26 09:00:00,23.3,,,,,,0,0,0,0,52t
2024-02-26 10:00:00,30.1,,,,,,0,0,0,0,52t
2024-02-26 11:00:00,32.1,,,,,,0,0,0,0,52t
2024-02-26 12:00:00,35.8,,,,,,0,0,0,0,52t
2024-02-26 13:00:00,29.3,,,,,,0,0,0,0,52t
2024-02-26 14:00:00,38.8,,,,,,0,0,0,0,52t
2024-02-26 15:00:00,33.1,,,,,,0,0,0,0,52t
2024-02-26 16:00:00,38.0,,,,,,0,0,0,0,52t
2024-02-26 17:00:00,36.9,,,,,,0,0,0,0,52t
2024-02-26 18:00:00,32.9,,,,,,0,0,0,0,52t
2024-02-26 19:00:00,28.1,,,,,,0,0,0,0,52t
2024-02-26 20:00:00,29.9,,,,,,0,0,0,0,52t
2024-02-26 21:00:00,26.1,,,,,,0,0,0,0,52t
2024-02-26 22:00:00,28.9,,,,,,0,0,0,0,52t
2024-02-26 23:00:00,25.0,,,,,,0,0,0,0,52t
2024-02-27 00:00:00,26.1,,,,,,0,0,0,0,52t
2024-02-27 01:00:00,29.8,,,,,,0,0,0,0,52t
2024-02-27 02:00:00,23.0,,,,,,0,0,0,0,52t
2024-02-27 03:00:00,22.0,,,,,,0,0,0,0,52t
2024-02-27 04:00:00,23.1,,,,,,0,0,0,0,52t
2024-02-27 05:00:00,26.2,,,,,,0,0,0,0,52t
2024-02-27 06:00:00,32.0,,,,,,0,0,0,0,52t
2024-02-27 07:00:00,32.9,,,,,,0,0,0,0,52t
2024-02-27 08:00:00,31.0,,,,,,0,0,0,0,52t
2024-02-27 09:00:00,31.2,,,,,,0,0,0,0,52t
2024-02-27 10:00:00,38.0,,,,,,0,0,0,0,52t
2024-02-27 11:00:00,37.9,,,,,,0,0,0,0,52t
2024-02-27 12:00:00,32.9,,,,,,0,0,0,0,52t
2024-02-27 13:00:00,30.2,,,,,,0,0,0,0,52t
2024-02-27 14:00:00,38.1,,,,,,0,0,0,0,52t
2024-02-27 15:00:00,41.4,,,,,,0,0,0,0,52t
2024-02-27 16:00:00,54.8,,,,,,0,0,0,0,52t
2024-02-27 17:00:00,46.9,,,,,,0,0,0,0,52t
2024-02-27 18:00:00,44.9,,,,,,0,0,0,0,52t
2024-02-27 19:00:00,41.9,,,,,,0,0,0,0,52t
2024-02-27 20:00:00,38.9,,,,,,0,0,0,0,52t
2024-02-27 21:00:00,34.9,,,,,,0,0,0,0,52t
2024-02-27 22:00:00,35.2,,,,,,0,0,0,0,52t
2024-02-27 23:00:00,37.7,,,,,,0,0,0,0,52t
2024-02-26 00:00:00,10.8,,,,,,75,28,75,89,53t
2024-02-26 01:00:00,10.6,,,,,,75,28,73,89,53t
2024-02-26 02:00:00,12.7,,,,,,75,28,72,89,53t
2024-02-26 03:00:00,13.9,,,,,,75,28,73,89,53t
2024-02-26 04:00:00,16.3,,,,,,75,28,74,89,53t
2024-02-26 05:00:00,13.5,,,,,,75,28,74,89,53t
2024-02-26 06:00:00,18.5,,,,,,75,28,74,89,53t
2024-02-26 07:00:00,33.7,,,,,,75,28,74,89,53t
2024-02-26 08:00:00,22.7,,,,,,76,29,72,89,53t
2024-02-26 09:00:00,19.6,,,,,,76,30,66,90,53t
2024-02-26 10:00:00,25.6,,,,,,76,32,57,91,53t
2024-02-26 11:00:00,31.9,,,,,,76,33,53,91,53t
2024-02-26 12:00:00,29.6,,,,,,76,34,47,92,53t
2024-02-26 13:00:00,42.2,,,,,,76,35,43,92,53t
2024-02-26 14:00:00,46.3,,,,,,76,37,38,93,53t
2024-02-26 15:00:00,43.8,,,,,,76,38,34,93,53t
2024-02-26 16:00:00,43.1,,,,,,76,37,37,93,53t
2024-02-26 17:00:00,50.8,,,,,,76,34,50,92,53t
2024-02-26 18:00:00,44.6,,,,,,76,31,62,90,53t
2024-02-26 19:00:00,28.2,,,,,,76,30,66,89,53t
2024-02-26 20:00:00,30.6,,,,,,76,30,67,89,53t
2024-02-26 21:00:00,24.0,,,,,,76,29,68,89,53t
2024-02-26 22:00:00,23.8,,,,,,76,29,68,89,53t
2024-02-26 23:00:00,25.5,,,,,,76,29,68,89,53t
2024-02-27 00:00:00,25.6,,,,,,76,29,72,89,53t
2024-02-27 01:00:00,24.4,,,,,,75,29,75,89,53t
2024-02-27 02:00:00,23.2,,,,,,75,28,77,89,53t
2024-02-27 03:00:00,23.1,,,,,,75,28,77,89,53t
2024-02-27 04:00:00,23.3,,,,,,75,28,77,89,53t
2024-02-27 05:00:00,24.5,,,,,,75,28,77,89,53t
2024-02-27 06:00:00,36.2,,,,,,75,28,77,89,53t
2024-02-27 07:00:00,36.8,,,,,,76,29,75,89,53t
2024-02-27 08:00:00,38.6,,,,,,76,30,68,90,53t
2024-02-27 09:00:00,36.9,,,,,,76,31,62,90,53t
2024-02-27 10:00:00,37.2,,,,,,76,32,53,91,53t
2024-02-27 11:00:00,42.5,,,,,,76,33,50,91,53t
2024-02-27 12:00:00,44.4,,,,,,76,34,42,92,53t
2024-02-27 13:00:00,47.1,,,,,,76,35,38,92,53t
2024-02-27 14:00:00,54.2,,,,,,76,36,35,92,53t
2024-02-27 15:00:00,56.3,,,,,,76,36,31,93,53t
2024-02-27 16:00:00,53.1,,,,,,76,37,29,93,53t
2024-02-27 17:00:00,55.8,,,,,,76,35,33,93,53t
2024-02-27 18:00:00,46.3,,,,,,76,32,57,90,53t
2024-02-27 19:00:00,43.0,,,,,,76,30,62,89,53t
2024-02-27 20:00:00,39.2,,,,,,76,30,64,89,53t
2024-02-27 21:00:00,36.0,,,,,,76,30,65,89,53t
